Trajectories
200
,,,,,,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6975,0,698.54,213.884,384.29,486.026,223.165,217.07,193.019,78.2555,41.6771,-118.5,76.1616,42.3153
6976,0,701.262,213.911,380.46,487.505,223.1,214.911,193.088,78.1885,41.5805,-118.528,76.1842,42.3011
6977,0,704.11,213.922,376.602,488.877,223.049,212.831,193.224,78.1752,41.5382,-118.554,76.1986,42.2204
6978,0,706.796,213.966,372.747,490.168,222.921,210.817,193.296,78.1481,41.4612,-118.548,76.2281,42.2215
6979,0,709.463,214.017,368.866,491.35,222.842,208.996,193.431,78.1352,41.4226,-118.501,76.2035,42.1362
6980,0,712.061,214.038,364.995,492.573,222.672,207.081,193.575,78.1049,41.248,-118.467,76.2181,42.2086
6981,0,714.539,214.034,361.199,493.796,222.559,205.105,193.655,78.0259,41.2056,-118.435,76.2395,42.2355
6982,0,717.044,214.012,357.434,494.994,222.486,203.031,193.706,77.9812,41.157,-118.376,76.2238,42.3009
6983,0,719.565,213.945,353.492,496.185,222.267,200.882,193.714,77.9339,41.0016,-118.348,76.2547,42.2558
6984,0,722.085,213.898,349.468,497.297,222.104,198.831,193.723,77.8704,40.927,-118.289,76.2414,42.309
6985,0,724.499,213.813,345.496,498.309,221.809,196.958,193.769,77.758,40.8535,-118.231,76.2235,42.3979
6986,0,726.824,213.649,341.605,499.255,221.575,195.024,193.773,77.6678,40.6828,-118.218,76.2701,42.4004
6987,0,728.992,213.442,337.695,500.297,221.309,193.034,193.722,77.5847,40.5293,-118.167,76.2366,42.487
6988,0,731.211,213.24,333.802,501.261,221.11,190.988,193.713,77.4629,40.368,-118.136,76.2674,42.561
6989,0,733.366,213.04,329.787,502.272,220.986,188.798,193.648,77.3335,40.2326,-118.103,76.2249,42.7321
6990,0,735.503,212.838,325.817,503.29,220.819,186.646,193.618,77.1852,40.2241,-118.079,76.2078,42.8387
6991,0,737.641,212.577,321.777,504.255,220.582,184.563,193.512,77.0081,40.1985,-118.078,76.2075,42.8432
6992,0,739.756,212.391,317.711,505.108,220.357,182.607,193.48,76.8372,40.0713,-118.021,76.1934,42.9036
6993,0,741.881,212.293,313.681,505.911,220.113,180.732,193.428,76.7504,39.9265,-117.995,76.153,42.9843
6994,0,744.001,212.149,309.629,506.749,219.86,178.717,193.434,76.6668,39.7357,-117.987,76.1205,43.0902
6995,0,746.039,212.142,305.54,507.689,219.757,176.578,193.44,76.5129,39.5139,-117.963,76.1321,43.1846
6996,0,748.103,212.07,301.494,508.766,219.655,174.272,193.457,76.4276,39.2962,-117.963,76.1063,43.1855
6997,0,750.154,212.126,297.406,509.855,219.571,172.028,193.459,76.324,39.2184,-117.962,76.1059,43.1777
6998,0,752.248,212.201,293.252,510.776,219.336,169.93,193.496,76.2066,39.1674,-117.962,76.1065,43.1756
6999,0,754.291,212.28,289.083,511.647,219.162,167.897,193.548,76.0943,39.0797,-117.962,76.1067,43.1775
7000,0,756.36,212.379,284.829,512.515,218.969,165.914,193.54,75.9905,39.0551,-117.983,76.1017,43.2492
7001,0,758.492,212.497,280.489,513.507,218.851,163.772,193.646,75.8773,38.9294,-117.985,76.1001,43.2653
7002,0,760.526,212.539,276.02,514.462,218.845,161.554,193.729,75.7769,38.7602,-117.984,76.0999,43.2589
7003,0,762.534,212.455,271.646,515.508,218.842,159.194,193.784,75.6511,38.7504,-118.016,76.1033,43.2613
7004,0,764.407,212.308,267.158,516.486,218.778,156.899,193.806,75.4961,38.7387,-118.018,76.1035,43.2626
7005,0,766.334,212.29,262.632,517.458,218.48,154.521,193.834,75.3566,38.8054,-118.017,76.1031,43.2605
7006,0,768.21,212.216,258.063,518.421,218.37,152.156,193.858,75.202,38.7899,-118.025,76.0769,43.2464
7007,0,769.932,212.148,253.483,519.34,218.272,149.718,193.812,74.9917,38.9015,-118.025,76.0762,43.244
7008,0,771.683,212.021,248.893,520.22,218.097,147.367,193.806,74.7857,38.9281,-118.086,76.0698,43.2017
7009,0,773.428,211.94,244.213,521.071,218.033,144.899,193.826,74.5756,38.98,-118.055,76.068,43.1881
7010,0,775.053,211.857,239.493,521.927,217.895,142.436,193.795,74.4023,38.8677,-118.053,76.0415,43.1835
7011,0,776.773,211.787,234.663,522.772,217.651,139.877,193.825,74.1622,38.8481,-118.009,76.0338,43.1873
7012,0,778.338,211.676,229.912,523.642,217.412,137.263,193.788,73.9533,38.748,-118.006,76.016,43.0954
7013,0,779.848,211.607,225.175,524.369,217.21,134.75,193.829,73.7703,38.6345,-117.961,76.0106,43.0775
7014,0,781.405,211.514,220.312,525.148,217.011,132.141,193.825,73.6093,38.4456,-117.926,76.0066,43.0796
7015,0,782.795,211.383,215.372,525.876,216.809,129.617,193.825,73.5029,38.3654,-117.925,76.0056,43.0801
7016,0,784.176,211.124,210.601,526.505,216.6,127.089,193.713,73.3102,38.4454,-117.905,76.0112,43.0091
7017,0,785.496,211.053,205.878,527.111,216.31,124.557,193.656,73.1567,38.4033,-117.904,76.0128,42.9931
7018,0,786.777,210.969,201.231,527.742,216.01,121.91,193.64,73.0132,38.3631,-117.88,75.9831,42.9786
7019,0,787.914,210.924,196.563,528.335,215.768,119.311,193.621,72.8474,38.2119,-117.903,75.9681,42.8962
7020,0,789.099,210.886,191.908,528.912,215.548,116.694,193.631,72.7229,37.9818,-117.937,75.9731,42.8835
7021,0,790.219,210.873,187.109,529.466,215.338,114.2,193.564,72.5852,37.9607,-117.938,75.9731,42.8898
7022,0,791.53,210.801,182.159,529.901,215.136,111.832,193.52,72.4396,37.8876,-117.982,75.927,42.9079
7023,0,792.784,210.753,177.121,530.407,214.952,109.356,193.437,72.2736,37.7859,-118.007,75.9373,42.8388
7024,0,793.962,210.7,172.178,530.804,214.761,106.953,193.402,72.0848,37.7622,-118.007,75.9141,42.815
7025,0,794.994,210.675,167.344,531.217,214.494,104.504,193.309,71.9497,37.7279,-118.072,75.902,42.7345
7026,0,795.984,210.624,162.492,531.651,214.282,102.113,193.281,71.7824,37.5905,-118.107,75.9071,42.7236
7027,0,796.973,210.537,157.65,532.094,214.066,99.6413,193.214,71.6208,37.4473,-118.152,75.9137,42.727
7028,0,797.904,210.485,152.767,532.547,213.864,97.2104,193.191,71.4675,37.4008,-118.187,75.9172,42.733
7029,0,798.923,210.393,147.798,532.99,213.691,94.806,193.1,71.3343,37.3611,-118.211,75.955,42.6646
7030,0,799.847,210.292,142.934,533.352,213.466,92.3705,193.053,71.1428,37.3697,-118.232,76.0093,42.642
7031,0,800.65,210.177,138.216,533.682,213.277,90.072,193.005,70.9454,37.3971,-118.257,76.0231,42.5684
7032,0,801.422,210.035,133.658,533.942,212.99,87.868,192.917,70.8429,37.3523,-118.304,76.0495,42.647
7033,0,802.049,209.929,129.253,534.24,212.792,85.5404,192.89,70.6994,37.3356,-118.326,76.1079,42.5778
7034,0,802.6,209.785,124.909,534.56,212.53,83.2192,192.858,70.5401,37.3278,-118.352,76.142,42.5737
7035,0,803.149,209.681,120.581,534.882,212.427,80.7212,192.815,70.3471,37.3373,-118.352,76.167,42.5844
7036,0,803.642,209.695,116.502,535.181,212.223,78.3392,192.774,70.1909,37.3696,-118.4,76.186,42.6365
7037,0,803.977,209.65,112.842,535.42,211.996,76.0024,192.757,70.0936,37.2509,-118.395,76.2126,42.6626
7038,0,804.081,209.535,109.7,535.615,211.838,73.6075,192.817,69.9205,37.0903,-118.419,76.2257,42.5867
7039,0,803.864,209.403,107.148,535.716,211.658,71.3385,192.795,69.754,37.1688,-118.389,76.269,42.6637
7040,0,803.558,209.245,104.922,535.8,211.596,69.0943,192.746,69.6426,37.1436,-118.383,76.2891,42.6631
7041,0,803.193,209.14,102.921,535.643,211.583,67.0942,192.731,69.5317,37.1062,-118.376,76.317,42.67
7042,0,802.829,209.178,101.195,535.581,211.674,65.0737,192.714,69.3668,36.9507,-118.345,76.2685,42.7939
7043,0,802.462,209.357,99.7261,535.459,211.745,63.2253,192.731,69.2814,36.7281,-118.318,76.3223,42.7727
7044,0,802.062,209.577,98.5275,535.187,211.796,61.481,192.743,69.131,36.4868,-118.292,76.3144,42.828
7045,0,801.735,209.702,97.584,534.938,211.883,59.8722,192.691,69.0428,36.3374,-118.26,76.3092,42.8396
7046,0,801.324,209.688,96.7283,534.586,212.051,58.4892,192.614,68.899,36.1221,-118.202,76.2938,42.9056
7047,0,800.985,209.738,95.8772,534.247,212.219,57.4479,192.567,68.7934,35.8267,-118.17,76.307,43.0082
7048,0,800.731,209.779,94.8923,533.849,212.389,56.5347,192.453,68.6216,35.5615,-118.143,76.2756,43.0038
7049,0,800.751,209.897,93.7237,533.623,212.512,55.7144,192.317,68.4746,35.3766,-118.118,76.2625,43.066
7050,0,800.891,210.043,92.4576,533.511,212.59,55.0437,192.171,68.3265,35.2264,-118.11,76.2876,43.0951
7051,0,801.029,210.026,91.2612,533.401,212.539,54.482,192.019,68.1385,35.0639,-118.084,76.2589,43.0731
7052,0,801.31,209.882,90.0886,533.324,212.372,54.1629,191.879,67.9902,34.8959,-118.117,76.262,43.0714
7053,0,801.535,209.67,88.8847,533.27,212.22,53.9375,191.733,67.8633,34.8694,-118.119,76.2624,43.0752
7054,0,801.722,209.402,87.6923,533.322,212.026,53.8355,191.618,67.6857,34.8569,-118.143,76.2486,42.9929
7055,0,801.984,209.174,86.5083,533.536,211.836,53.6461,191.602,67.5859,34.7306,-118.2,76.2254,43.078
7056,0,802.243,208.977,85.4139,533.714,211.642,53.4969,191.585,67.4282,34.7922,-118.256,76.2862,43.0164
7057,0,802.463,208.798,84.3815,533.907,211.387,53.3772,191.531,67.2966,34.8785,-118.29,76.2941,42.9955
7058,0,802.696,208.625,83.4878,534.088,211.13,53.3017,191.48,67.1907,35.0722,-118.386,76.3436,42.9432
7059,0,802.821,208.52,82.702,534.188,210.902,53.2869,191.545,67.0428,35.1685,-118.442,76.3835,42.8367
7060,0,803,208.483,81.9509,534.259,210.707,53.3431,191.606,67.0194,35.2256,-118.5,76.4278,42.7548
7061,0,803.105,208.574,81.3586,534.4,210.471,53.3442,191.631,66.9063,35.4321,-118.522,76.4809,42.7422
7062,0,803.187,208.724,80.9731,534.53,210.328,53.3126,191.628,66.7902,35.6295,-118.579,76.4966,42.6763
7063,0,803.192,208.837,80.914,534.615,210.219,53.1968,191.71,66.7372,35.835,-118.6,76.557,42.5666
7064,0,803.125,208.926,81.2838,534.714,210.117,53.0483,191.743,66.677,35.9675,-118.65,76.6034,42.4941
7065,0,802.975,209.106,82.0035,534.819,210.015,52.894,191.788,66.6517,36.0596,-118.651,76.6045,42.4901
7066,0,802.589,209.141,82.9616,534.758,209.984,52.9028,191.84,66.6304,36.1377,-118.676,76.6423,42.43
7067,0,802.175,209.201,84.0597,534.633,210.036,53.06,191.829,66.5879,36.1432,-118.664,76.6927,42.4029
7068,0,801.973,209.295,85.067,534.532,210.116,53.1146,191.838,66.6278,36.1419,-118.65,76.6723,42.3166
7069,0,801.861,209.401,85.8517,534.353,210.305,53.1757,191.852,66.6151,35.9813,-118.625,76.6594,42.3769
7070,0,801.738,209.49,86.5289,534.232,210.485,53.1981,191.816,66.625,35.9504,-118.584,76.681,42.4094
7071,0,801.602,209.627,87.0306,534.006,210.597,53.3793,191.686,66.6273,35.8675,-118.537,76.6309,42.3114
7072,0,801.438,209.743,87.4522,533.755,210.665,53.6938,191.556,66.6074,35.8419,-118.516,76.5982,42.3916
7073,0,801.378,209.804,87.7303,533.494,210.769,54.0584,191.423,66.563,35.7122,-118.523,76.5671,42.4029
7074,0,801.302,209.81,87.9195,533.365,210.776,54.383,191.253,66.5737,35.6033,-118.47,76.5437,42.3151
7075,0,801.34,209.747,87.9216,533.288,210.796,54.6279,191.067,66.5744,35.5197,-118.493,76.5184,42.3917
7076,0,801.389,209.685,87.824,533.32,210.836,54.7665,190.946,66.574,35.3769,-118.478,76.476,42.4792
7077,0,801.476,209.605,87.589,533.344,210.823,54.98,190.85,66.5824,35.1717,-118.444,76.4442,42.4789
7078,0,801.565,209.512,87.4008,533.332,210.767,55.1657,190.743,66.578,35.1093,-118.482,76.4208,42.4609
7079,0,801.618,209.346,87.184,533.335,210.719,55.319,190.597,66.5498,35.1428,-118.514,76.4127,42.4091
7080,0,801.539,209.159,86.8945,533.361,210.722,55.4606,190.51,66.5197,35.1288,-118.547,76.4169,42.4051
7081,0,801.477,208.938,86.7014,533.341,210.674,55.4749,190.452,66.5586,35.1949,-118.625,76.4264,42.4092
7082,0,801.438,208.737,86.4435,533.418,210.644,55.4192,190.383,66.5752,35.1724,-118.627,76.4267,42.4108
7083,0,801.476,208.651,86.1289,533.48,210.574,55.189,190.39,66.5787,35.1452,-118.699,76.4576,42.3843
7084,0,801.462,208.63,85.8684,533.532,210.481,55.0254,190.382,66.5584,35.2665,-118.764,76.4544,42.3358
7085,0,801.468,208.676,85.7173,533.566,210.395,54.8383,190.367,66.6181,35.3545,-118.826,76.4254,42.3876
7086,0,801.418,208.749,85.5156,533.555,210.268,54.5364,190.346,66.5969,35.5081,-118.874,76.4874,42.3258
7087,0,801.359,208.836,85.3731,533.459,210.148,54.3536,190.397,66.6261,35.5244,-118.938,76.4807,42.2214
7088,0,801.359,208.957,85.2656,533.533,210.076,53.9283,190.402,66.6131,35.6087,-118.94,76.481,42.2043
7089,0,801.273,209.008,85.1671,533.583,210.117,53.4871,190.383,66.604,35.6646,-118.967,76.471,42.1634
7090,0,801.208,209.147,85.0096,533.563,210.055,53.1101,190.439,66.5645,35.5967,-119.001,76.5007,42.1682
7091,0,801.233,209.207,84.8332,533.509,210.081,52.8508,190.467,66.5729,35.5237,-119.027,76.5142,42.0978
7092,0,801.203,209.34,84.6878,533.371,210.054,52.5533,190.492,66.6008,35.3564,-119.028,76.5166,42.0818
7093,0,801.062,209.417,84.5209,533.292,210.042,52.3246,190.452,66.6117,35.339,-119.023,76.5375,42.059
7094,0,800.922,209.4,84.4489,533.177,210.054,51.996,190.431,66.6041,35.3932,-119.002,76.544,41.9846
7095,0,800.78,209.363,84.3343,533.147,210.099,51.6893,190.418,66.5469,35.2992,-119,76.5443,41.9687
7096,0,800.652,209.347,84.253,533.08,210.213,51.3328,190.379,66.5913,35.3077,-119,76.5435,41.9753
7097,0,800.481,209.245,84.2008,533.094,210.255,50.8573,190.358,66.5499,35.3342,-118.976,76.5306,42.0541
7098,0,800.268,209.119,84.1997,533.024,210.276,50.5273,190.298,66.5646,35.2865,-118.963,76.4936,42.1279
7099,0,800.031,208.99,84.2344,532.945,210.296,50.3125,190.306,66.5707,35.2545,-118.964,76.5191,42.1443
7100,0,799.823,208.828,84.3627,532.884,210.31,49.9999,190.259,66.5927,35.1735,-118.956,76.5209,42.1464
7101,0,799.741,208.689,84.361,532.823,210.322,49.8178,190.26,66.5577,35.1305,-118.957,76.5213,42.1471
7102,0,799.598,208.561,84.2693,532.752,210.419,49.6313,190.278,66.5783,34.9882,-118.963,76.4935,42.1295
7103,0,799.564,208.429,84.2413,532.761,210.421,49.3488,190.307,66.5917,34.9026,-118.963,76.4534,42.3013
7104,0,799.469,208.42,84.2907,532.708,210.432,49.1615,190.304,66.5606,34.9024,-118.965,76.449,42.3405
7105,0,799.341,208.486,84.4117,532.645,210.381,49.072,190.3,66.5363,34.7874,-118.964,76.4505,42.3298
7106,0,799.228,208.497,84.4297,532.558,210.276,49.003,190.317,66.5064,34.7043,-118.965,76.452,42.3248
7107,0,799.25,208.578,84.4258,532.456,210.218,49.0587,190.324,66.5076,34.6853,-119.009,76.4069,42.3422
7108,0,799.241,208.547,84.2779,532.445,210.231,49.0107,190.311,66.4732,34.7124,-119.005,76.4252,42.321
7109,0,799.354,208.597,84.0632,532.529,210.287,48.7974,190.224,66.425,34.8047,-119.009,76.406,42.3401
7110,0,799.451,208.676,83.798,532.63,210.331,48.6166,190.281,66.4385,34.6639,-119.012,76.3988,42.3054
7111,0,799.61,208.7,83.496,532.721,210.324,48.6157,190.303,66.3648,34.6616,-119.009,76.3793,42.3299
7112,0,799.728,208.809,83.2048,532.718,210.199,48.7521,190.301,66.3758,34.5744,-119.017,76.3513,42.3276
7113,0,799.774,208.845,82.9974,532.726,210.166,48.8321,190.303,66.3638,34.6571,-119.017,76.3511,42.3232
7114,0,799.849,208.838,82.8109,532.755,210.102,48.9329,190.339,66.314,34.658,-118.997,76.3573,42.2511
7115,0,799.927,208.874,82.4908,532.835,210.134,48.8961,190.35,66.3159,34.6283,-118.961,76.3547,42.2296
7116,0,799.914,208.871,82.2472,532.977,210.167,48.7394,190.41,66.2999,34.6757,-118.954,76.3814,42.2464
7117,0,799.932,208.876,82.2135,533.059,210.202,48.5965,190.448,66.2414,34.7876,-118.928,76.3516,42.2326
7118,0,799.764,208.846,82.204,533.088,210.215,48.542,190.436,66.271,34.8574,-118.927,76.3503,42.2283
7119,0,799.609,208.898,82.3499,533.101,210.205,48.444,190.493,66.2857,34.922,-118.908,76.3565,42.1563
7120,0,799.508,208.87,82.4901,533.058,210.248,48.4319,190.54,66.2314,35.0096,-118.899,76.3851,42.1558
7121,0,799.367,208.892,82.6276,532.991,210.269,48.3913,190.582,66.203,35.115,-118.908,76.3591,42.1497
7122,0,799.301,208.921,82.7429,532.947,210.3,48.3053,190.571,66.2488,35.287,-118.874,76.3536,42.1435
7123,0,799.246,208.919,82.8783,532.842,210.334,48.2367,190.613,66.243,35.294,-118.848,76.3415,42.2161
7124,0,799.142,208.914,83.1015,532.758,210.426,48.0678,190.635,66.2497,35.2352,-118.872,76.3519,42.1595
7125,0,799,208.972,83.4098,532.639,210.439,48.0843,190.709,66.2762,35.2717,-118.874,76.3553,42.1404
7126,0,798.814,208.946,83.7462,532.532,210.44,48.1142,190.712,66.3071,35.2854,-118.856,76.2884,42.1928
7127,0,798.775,208.93,83.8893,532.402,210.534,48.1259,190.717,66.3476,35.2978,-118.859,76.3026,42.0618
7128,0,798.759,208.955,83.9927,532.346,210.564,48.0582,190.716,66.3488,35.2986,-118.884,76.2811,42.1234
7129,0,798.729,208.918,84.0319,532.376,210.577,48.0039,190.717,66.348,35.2973,-118.925,76.2534,42.145
7130,0,798.77,208.898,83.8937,532.355,210.615,47.8895,190.647,66.3451,35.368,-118.894,76.2503,42.1358
7131,0,798.784,208.931,83.7863,532.376,210.586,47.8149,190.64,66.3596,35.2893,-118.924,76.2274,42.1306
7132,0,798.883,209.009,83.6015,532.366,210.505,47.7999,190.668,66.3716,35.2083,-118.926,76.2267,42.1312
7133,0,798.959,209.037,83.3371,532.43,210.498,47.777,190.689,66.4099,35.1607,-118.926,76.227,42.1316
7134,0,798.997,209.016,83.1088,532.502,210.483,47.8127,190.684,66.3794,35.1652,-118.926,76.2278,42.1334
7135,0,799.057,209.047,82.8072,532.563,210.447,47.798,190.675,66.3733,35.1913,-118.95,76.266,42.0644
7136,0,799.168,209.026,82.4019,532.575,210.409,47.7505,190.653,66.3489,35.3473,-118.951,76.2692,42.0462
7137,0,799.27,209.026,82.0863,532.668,210.418,47.6735,190.62,66.3343,35.4453,-118.976,76.298,42.0731
7138,0,799.212,208.987,81.8884,532.745,210.385,47.4216,190.651,66.2381,35.5348,-118.974,76.3205,42.0538
7139,0,799.169,208.91,81.6865,532.73,210.375,47.3395,190.638,66.1903,35.5493,-118.973,76.3214,42.0462
7140,0,799.055,208.866,81.5834,532.65,210.35,47.2935,190.694,66.1715,35.6032,-119.022,76.3066,42.071
7141,0,798.936,208.869,81.4399,532.67,210.375,47.1839,190.746,66.0986,35.5519,-119.053,76.3565,42.0627
7142,0,798.923,208.912,81.3128,532.63,210.413,46.9156,190.748,66.0797,35.6413,-119.053,76.3321,42.0471
7143,0,798.966,209.046,81.1539,532.566,210.426,46.7345,190.721,66.0698,35.7195,-119.052,76.3567,42.0534
7144,0,798.872,209.126,81.1426,532.546,210.41,46.5049,190.755,66.0125,35.8285,-119.052,76.3315,42.0478
7145,0,798.806,209.133,81.2303,532.506,210.444,46.2252,190.815,66.0074,35.7965,-119.052,76.3309,42.0485
7146,0,798.653,209.109,81.3604,532.42,210.456,46.1096,190.831,65.9773,35.7197,-119.052,76.357,42.0551
7147,0,798.53,209.038,81.5159,532.382,210.463,45.9189,190.849,66.0211,35.6954,-119.046,76.3857,42.0714
7148,0,798.363,209.009,81.6627,532.301,210.467,45.7801,190.911,65.9863,35.6156,-119.045,76.3853,42.0721
7149,0,798.277,208.938,81.748,532.256,210.497,45.6937,190.868,66.0274,35.6472,-119.04,76.4057,42.0452
7150,0,798.17,208.927,81.8114,532.146,210.52,45.6175,190.908,65.9849,35.6223,-119.039,76.407,42.0387
7151,0,798.109,208.836,81.8569,532.075,210.507,45.5674,190.853,65.984,35.6603,-119.066,76.4371,42.0603
7152,0,797.939,208.786,82.0561,532.024,210.489,45.471,190.85,66.0011,35.5674,-119.068,76.4642,42.0712
7153,0,797.837,208.723,82.1153,532.085,210.532,45.2895,190.823,66.0331,35.4203,-119.067,76.4646,42.0709
7154,0,797.728,208.638,82.1426,532.144,210.487,45.1528,190.773,66.0407,35.4303,-119.075,76.5065,42.1306
7155,0,797.748,208.613,82.0313,532.163,210.492,45.1199,190.766,66.0539,35.3531,-119.077,76.5072,42.1414
7156,0,797.823,208.564,81.8943,532.145,210.446,45.1267,190.709,66.0195,35.3569,-119.134,76.5094,42.2489
7157,0,797.941,208.569,81.655,532.124,210.434,45.1619,190.709,66.0342,35.2596,-119.13,76.5344,42.2872
7158,0,797.939,208.641,81.4355,532.189,210.392,45.1108,190.665,66.0438,35.2586,-119.124,76.5572,42.2544
7159,0,797.973,208.658,81.378,532.181,210.376,45.2147,190.649,66.0387,35.2985,-119.177,76.5567,42.3227
7160,0,797.922,208.682,81.3186,532.116,210.309,45.3055,190.633,66.001,35.3377,-119.174,76.582,42.3559
7161,0,797.894,208.748,81.2208,532.164,210.297,45.3083,190.626,65.9968,35.3551,-119.168,76.6039,42.3279
7162,0,797.873,208.715,81.0766,532.205,210.316,45.2444,190.628,65.9978,35.3519,-119.187,76.6252,42.394
7163,0,797.992,208.838,80.8901,532.297,210.445,45.0465,190.615,65.9762,35.4828,-119.188,76.6241,42.4119
7164,0,798.09,208.923,80.6269,532.307,210.486,44.9352,190.638,65.9428,35.6415,-119.181,76.6509,42.4243
7165,0,798.13,209.041,80.515,532.214,210.473,45.002,190.698,65.9765,35.6356,-119.181,76.6521,42.4226
7166,0,798.033,209.043,80.5648,532.182,210.517,45.0158,190.716,65.9995,35.6918,-119.181,76.6523,42.4249
7167,0,797.943,209.085,80.716,532.135,210.601,45.0431,190.772,65.9972,35.6604,-119.181,76.6517,42.4252
7168,0,797.833,209.138,80.7636,532.096,210.668,44.96,190.78,66.0199,35.7626,-119.169,76.726,42.4177
7169,0,797.822,209.139,80.7711,532.175,210.763,44.7735,190.839,66.0863,35.7655,-119.129,76.7007,42.446
7170,0,797.779,209.226,80.7823,532.11,210.829,44.7139,190.858,66.0957,35.7179,-119.147,76.692,42.5252
7171,0,797.714,209.197,80.9206,532.11,210.848,44.6381,190.858,66.1089,35.8165,-119.092,76.7145,42.4365
7172,0,797.617,209.157,81.0563,532.055,210.892,44.6709,190.839,66.1383,35.907,-119.088,76.7179,42.4068
7173,0,797.587,209.104,81.2309,532.017,210.879,44.7379,190.845,66.1581,35.7961,-119.089,76.7174,42.4104
7174,0,797.515,209.047,81.3301,531.991,210.866,44.7851,190.88,66.1733,35.6912,-119.089,76.717,42.4146
7175,0,797.476,208.989,81.3532,531.899,210.858,44.8572,190.825,66.1761,35.7235,-119.094,76.6957,42.4421
7176,0,797.552,208.909,81.297,531.944,210.849,44.8653,190.814,66.1887,35.6545,-119.094,76.6943,42.4482
7177,0,797.623,208.928,81.2045,531.979,210.862,44.8113,190.765,66.195,35.6667,-119.09,76.7161,42.4194
7178,0,797.622,208.917,81.2556,531.99,210.835,44.7819,190.765,66.2126,35.5666,-119.094,76.6704,42.4313
7179,0,797.549,208.847,81.331,531.981,210.789,44.7693,190.776,66.1499,35.4947,-119.095,76.6682,42.442
7180,0,797.483,208.82,81.4173,531.973,210.783,44.7813,190.735,66.2017,35.4035,-119.094,76.6682,42.4408
7181,0,797.498,208.796,81.3188,532.011,210.753,44.872,190.734,66.1769,35.3837,-119.115,76.6635,42.5117
7182,0,797.57,208.79,81.2099,531.989,210.743,44.9232,190.723,66.1316,35.3905,-119.116,76.6875,42.532
7183,0,797.593,208.841,81.045,532.06,210.744,44.885,190.733,66.1504,35.267,-119.148,76.6919,42.5336
7184,0,797.672,208.901,80.9357,532.103,210.721,44.7866,190.763,66.1648,35.1776,-119.149,76.6919,42.532
7185,0,797.781,208.996,80.7669,532.132,210.73,44.7289,190.765,66.1284,35.1442,-119.149,76.6918,42.5315
7186,0,797.842,209.063,80.548,532.139,210.734,44.7162,190.751,66.1415,35.3077,-119.144,76.713,42.5046
7187,0,797.844,209.125,80.4594,532.047,210.726,44.7894,190.696,66.0537,35.4288,-119.144,76.7144,42.4981
7188,0,797.789,209.153,80.4001,531.985,210.66,44.867,190.679,66.0432,35.4727,-119.137,76.741,42.5154
7189,0,797.682,209.192,80.4833,531.919,210.717,44.854,190.738,66.0264,35.5246,-119.144,76.7144,42.5039
7190,0,797.556,209.195,80.5214,531.938,210.732,44.8141,190.74,66.0251,35.5309,-119.144,76.7128,42.4999
7191,0,797.578,209.216,80.4317,531.982,210.693,44.638,190.725,65.9529,35.527,-119.169,76.7264,42.4249
7192,0,797.582,209.246,80.3429,531.997,210.701,44.4195,190.792,65.9511,35.4602,-119.17,76.7287,42.4065
7193,0,797.604,209.255,80.3096,531.963,210.72,44.3806,190.816,65.9613,35.3995,-119.169,76.7279,42.4127
7194,0,797.514,209.253,80.352,531.946,210.659,44.3111,190.821,65.9641,35.3827,-119.168,76.701,42.4102
7195,0,797.49,209.217,80.302,531.913,210.689,44.208,190.801,65.8891,35.3969,-119.16,76.6576,42.3507
7196,0,797.438,209.226,80.286,531.91,210.77,44.0569,190.792,65.8817,35.423,-119.102,76.6419,42.4078
7197,0,797.396,209.14,80.3085,531.942,210.757,43.9889,190.797,65.8642,35.283,-119.1,76.6401,42.4268
7198,0,797.36,209.121,80.3566,531.893,210.737,43.8931,190.761,65.8752,35.2548,-119.101,76.6406,42.4247
7199,0,797.241,209.066,80.4089,531.809,210.691,43.9137,190.739,65.838,35.3019,-119.055,76.6163,42.3302
7200,0,797.155,209.007,80.5136,531.798,210.661,43.8366,190.734,65.8129,35.1964,-119.057,76.5958,42.3365
7201,0,797.146,208.925,80.42,531.739,210.634,43.8414,190.692,65.8213,35.1842,-119.059,76.569,42.3448
7202,0,797.209,208.915,80.3235,531.747,210.656,43.7602,190.679,65.8177,35.2167,-119.033,76.555,42.4199
7203,0,797.265,208.89,80.2231,531.707,210.672,43.7363,190.688,65.8364,35.1009,-119.033,76.5534,42.4355
7204,0,797.259,208.884,80.0677,531.69,210.665,43.7643,190.649,65.8478,35.0823,-119,76.5509,42.4249
7205,0,797.303,208.943,80.0242,531.693,210.609,43.6608,190.628,65.8031,35.1069,-118.999,76.5511,42.4206
7206,0,797.222,208.949,80.0585,531.691,210.547,43.6966,190.619,65.7969,35.1336,-118.999,76.5512,42.4208
7207,0,797.148,208.969,80.1806,531.653,210.529,43.7676,190.617,65.7967,35.1411,-118.975,76.5386,42.4969
7208,0,797.04,208.933,80.1689,531.664,210.552,43.6816,190.618,65.7977,35.1367,-118.974,76.5364,42.5139
7209,0,797.096,208.965,80.0316,531.717,210.538,43.5575,190.62,65.7981,35.1307,-118.975,76.5371,42.5092
7210,0,797.123,208.961,79.8858,531.827,210.521,43.4475,190.675,65.7783,35.1958,-118.975,76.5374,42.5062
